NC_004547.2	NC_003198.1	90.36	13822	1273	47	4487653	4501448	4246648	4232860	0.0	18090
NC_004547.2	NC_003198.1	83.98	6400	943	56	5053525	5059908	3775552	3769219	0.0	6065
NC_004547.2	NC_003198.1	90.06	4630	421	25	4502597	4507209	4231192	4226585	0.0	5965
NC_004547.2	NC_003198.1	85.80	5544	727	49	254086	259615	3586771	3581274	0.0	5823
NC_004547.2	NC_003198.1	85.56	4799	629	47	4231870	4236628	184113	179339	0.0	4964
NC_004547.2	NC_003198.1	87.38	4239	503	27	259713	263935	3581223	3577001	0.0	4835
NC_004547.2	NC_003198.1	78.09	6933	1385	115	3373907	3380784	2382808	2389661	0.0	4265
NC_004547.2	NC_003198.1	79.49	5968	1160	52	355619	361553	3354931	3348995	0.0	4181
NC_004547.2	NC_003198.1	85.80	3930	499	49	250067	253969	3590904	3587007	0.0	4111
NC_004547.2	NC_003198.1	92.80	2750	148	35	4741693	4744430	292737	290026	0.0	3936
NC_004547.2	NC_003198.1	92.79	2748	148	35	3754260	3756995	292735	290026	0.0	3932
NC_004547.2	NC_003198.1	82.65	4462	742	30	4327475	4331920	80069	75624	0.0	3923
NC_004547.2	NC_003198.1	92.78	2743	148	35	3754265	3756995	3552601	3555305	0.0	3923
NC_004547.2	NC_003198.1	92.78	2743	148	35	4741700	4744430	3552601	3555305	0.0	3923
NC_004547.2	NC_003198.1	92.99	2623	138	32	4741817	4744430	4262624	4260039	0.0	3783
NC_004547.2	NC_003198.1	92.99	2623	138	32	3754382	3756995	4262624	4260039	0.0	3783
NC_004547.2	NC_003198.1	92.95	2623	139	32	3754382	3756995	2712247	2714832	0.0	3777
NC_004547.2	NC_003198.1	92.95	2623	139	32	4741817	4744430	2712247	2714832	0.0	3777
NC_004547.2	NC_003198.1	92.97	2619	138	32	3946086	3948695	292607	290026	0.0	3775
NC_004547.2	NC_003198.1	92.92	2626	139	33	3754379	3756995	3418307	3420894	0.0	3775
NC_004547.2	NC_003198.1	92.92	2626	139	33	4741814	4744430	3418307	3420894	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	3946086	3948695	3418313	3420894	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	3946086	3948695	3552724	3555305	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	3754386	3756995	3594779	3597360	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	3946086	3948695	3594779	3597360	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	4741821	4744430	3594779	3597360	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	3754386	3756995	3743780	3746361	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	3946086	3948695	3743780	3746361	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	4741821	4744430	3743780	3746361	0.0	3775
NC_004547.2	NC_003198.1	92.65	2652	149	32	19436	22078	4260039	4262653	0.0	3775
NC_004547.2	NC_003198.1	92.65	2653	147	34	243208	245850	4260039	4262653	0.0	3775
NC_004547.2	NC_003198.1	92.65	2653	147	34	285036	287678	4260039	4262653	0.0	3775
NC_004547.2	NC_003198.1	92.65	2652	149	32	4472279	4474921	4262653	4260039	0.0	3775
NC_004547.2	NC_003198.1	92.97	2619	138	32	3946086	3948695	4262620	4260039	0.0	3775
NC_004547.2	NC_003198.1	92.85	2631	141	33	4472301	4474921	3594767	3597360	0.0	3773
NC_004547.2	NC_003198.1	92.85	2631	141	33	19436	22056	3597360	3594767	0.0	3773
NC_004547.2	NC_003198.1	92.85	2631	141	33	4472301	4474921	3743768	3746361	0.0	3773
NC_004547.2	NC_003198.1	92.85	2631	141	33	19436	22056	3746361	3743768	0.0	3773
NC_004547.2	NC_003198.1	92.97	2616	138	32	19436	22042	290026	292604	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	243208	245814	290026	292604	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	285036	287642	290026	292604	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	4472315	4474921	292604	290026	0.0	3770
NC_004547.2	NC_003198.1	92.58	2656	150	33	4472275	4474921	2712215	2714832	0.0	3770
NC_004547.2	NC_003198.1	92.59	2657	148	35	285036	287682	2714832	2712215	0.0	3770
NC_004547.2	NC_003198.1	92.59	2657	148	35	243208	245854	2714832	2712215	0.0	3770
NC_004547.2	NC_003198.1	92.58	2656	150	33	19436	22082	2714832	2712215	0.0	3770
NC_004547.2	NC_003198.1	92.94	2619	139	32	3946086	3948695	2712251	2714832	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	4472315	4474921	3418316	3420894	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	285036	287642	3420894	3418316	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	243208	245814	3420894	3418316	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	19436	22042	3420894	3418316	0.0	3770
NC_004547.2	NC_003198.1	92.97	2616	138	32	4472315	4474921	3552727	3555305	0.0	3770
